Reference Number,Easting,Northing,Number of Vehicles,Number of Casualties,Accident Date,Time (24hr),1st Road Class,Road Surface,Lighting Conditions,Weather Conditions,Casualty Class,Casualty Severity,Sex of Casualty,Age of Casualty,Type of Vehicle
17J0711,440582,432102,3,3,19/07/2014,1050,3,2,1,2,1,3,2,20,9
17J0711,440582,432102,3,3,19/07/2014,1050,3,2,1,2,1,3,1,27,9
17J0711,440582,432102,3,3,19/07/2014,1050,3,2,1,2,1,3,2,35,9
17J1264,430935,436032,2,3,19/07/2014,1645,6,2,1,1,2,3,2,62,9
17J1264,430935,436032,2,3,19/07/2014,1645,6,2,1,1,2,3,2,37,9
17J1264,430935,436032,2,3,19/07/2014,1645,6,2,1,1,1,3,2,42,9
17J1841,431508,435127,2,1,19/07/2014,2210,3,2,4,1,1,3,1,28,1
17L0495,430306,433854,2,1,20/07/2014,230,6,1,4,1,1,3,1,32,8
17L0500,424210,428251,2,3,21/07/2014,956,3,1,1,1,1,3,2,25,9
17L0500,424210,428251,2,3,21/07/2014,956,3,1,1,1,1,3,2,53,9
17L0500,424210,428251,2,3,21/07/2014,956,3,1,1,1,2,3,2,23,9
17L0523,422357,433393,1,1,21/07/2014,1010,5,1,1,1,3,3,1,71,9
17L0672,424236,428248,2,3,21/07/2014,945,3,1,1,1,1,3,1,65,9
17L0672,424236,428248,2,3,21/07/2014,945,3,1,1,1,2,3,1,7,9
17L0672,424236,428248,2,3,21/07/2014,945,3,1,1,1,2,3,1,6,9
17L1112,429146,431769,2,1,21/07/2014,1522,6,1,1,1,1,3,1,62,9
17L1283,427033,433106,2,1,21/07/2014,1610,6,1,1,1,1,3,1,35,9
17L1396,428836,440130,1,1,21/07/2014,1726,6,1,1,1,3,3,1,10,9
17L1758,432325,440329,2,4,21/07/2014,2010,6,1,1,1,1,3,1,28,9
17L1758,432325,440329,2,4,21/07/2014,2010,6,1,1,1,1,3,2,71,9
17L1758,432325,440329,2,4,21/07/2014,2010,6,1,1,1,2,2,2,77,9
17L1758,432325,440329,2,4,21/07/2014,2010,6,1,1,1,2,3,2,76,9
17M0316,435268,439754,2,2,22/07/2014,823,6,1,1,1,1,3,2,29,9
17M0316,435268,439754,2,2,22/07/2014,823,6,1,1,1,1,3,2,57,9
17M0970,424849,429106,1,1,22/07/2014,1255,4,1,1,1,2,3,2,85,11
17M1200,426513,435652,2,1,22/07/2014,1635,6,1,1,1,1,3,1,23,1
17N0317,432062,435966,2,1,23/07/2014,735,6,1,1,1,1,2,2,37,1
17N0373,424510,435232,2,1,23/07/2014,851,3,1,1,1,1,3,1,69,9
17N0468,435672,436358,1,1,23/07/2014,843,6,1,1,1,2,3,2,70,11
17N0691,436290,434141,3,1,23/07/2014,1243,6,1,1,1,1,3,1,23,9
17N0976,430846,433470,1,1,23/07/2014,1508,6,1,1,1,3,3,2,15,11
17N1215,430233,435116,2,1,23/07/2014,1700,6,1,1,1,1,2,1,20,2
17N1278,433321,426414,2,2,23/07/2014,1730,6,1,1,1,1,3,2,22,9
17N1278,433321,426414,2,2,23/07/2014,1730,6,1,1,1,2,3,1,5,9
17N1316,428361,432505,2,1,23/07/2014,1750,3,1,1,1,1,3,1,30,1
17N1755,428618,436950,3,3,23/07/2014,1912,4,1,1,1,1,2,2,23,9
17N1755,428618,436950,3,3,23/07/2014,1912,4,1,1,1,2,3,2,22,9
17N1755,428618,436950,3,3,23/07/2014,1912,4,1,1,1,1,3,1,47,9
17N1801,441242,445218,2,1,23/07/2014,2155,6,1,6,1,1,2,1,41,5
17O0301,425072,427742,2,1,24/07/2014,735,3,1,1,1,1,2,1,61,9
17O0627,430415,432791,2,1,24/07/2014,1020,3,1,1,1,1,3,1,35,1
17O1143,430812,433798,3,1,24/07/2014,1634,3,1,1,1,1,3,2,31,9
17O1155,430957,435789,1,1,19/07/2014,1625,6,1,1,1,2,3,1,22,11
17O1214,428540,431402,1,1,24/07/2014,1710,3,1,1,1,3,2,2,17,9
17O1333,423911,428209,2,1,24/07/2014,1755,3,1,1,1,2,3,2,23,9
17O1361,428140,435853,2,1,24/07/2014,1810,3,1,1,1,1,2,1,29,9
17P0611,426580,427699,2,1,25/07/2014,1040,6,1,1,1,1,3,2,81,22
17P1286,427004,434860,2,1,25/07/2014,1610,3,1,1,1,1,3,1,39,1
17P1492,423717,437981,1,1,25/07/2014,1315,6,1,1,1,2,2,2,63,8
17P1668,431976,427764,3,6,25/07/2014,1915,1,1,1,1,1,3,2,23,9
17P1668,431976,427764,3,6,25/07/2014,1915,1,1,1,1,1,3,1,18,9
17P1668,431976,427764,3,6,25/07/2014,1915,1,1,1,1,2,3,2,16,9
17P1668,431976,427764,3,6,25/07/2014,1915,1,1,1,1,2,3,2,37,9
17P1668,431976,427764,3,6,25/07/2014,1915,1,1,1,1,2,3,2,14,9
17P1668,431976,427764,3,6,25/07/2014,1915,1,1,1,1,2,3,2,32,9
17P1864,443109,433214,2,1,25/07/2014,2045,3,1,1,1,1,3,2,22,9
17Q0379,420962,440995,1,1,26/07/2014,345,6,1,4,1,2,3,2,22,9
17Q0852,422895,437525,2,1,26/07/2014,1208,3,1,1,1,2,3,2,22,9
17Q1362,419836,437055,1,1,26/07/2014,1650,3,1,1,1,3,2,2,25,9
17Q1448,429647,434311,4,1,26/07/2014,1750,2,1,1,1,2,3,1,27,9
17R0117,433213,439177,1,1,27/07/2014,54,3,2,5,2,1,3,1,22,9
17R0120,430881,433361,1,1,27/07/2014,54,3,2,4,2,3,2,1,29,9
17R1441,426123,439162,4,4,27/07/2014,1853,6,1,1,1,1,3,2,81,9
17R1441,426123,439162,4,4,27/07/2014,1853,6,1,1,1,2,2,2,85,9
17R1441,426123,439162,4,4,27/07/2014,1853,6,1,1,1,2,3,2,93,9
17R1441,426123,439162,4,4,27/07/2014,1853,6,1,1,1,2,3,2,81,9
17R1755,436225,427792,1,3,27/07/2014,2134,3,1,4,1,1,1,1,24,9
17R1755,436225,427792,1,3,27/07/2014,2134,3,1,4,1,2,1,1,25,9
17R1755,436225,427792,1,3,27/07/2014,2134,3,1,4,1,2,3,1,27,9
17S1755,426054,438957,1,1,28/07/2014,2116,6,1,4,1,1,3,1,64,9
17T0334,427051,429430,2,1,29/07/2014,745,3,1,1,1,1,2,1,37,1
17T0552,427197,433523,1,1,29/07/2014,1050,6,1,1,1,3,3,2,61,9
17T0672,432342,434724,1,1,29/07/2014,1205,6,1,1,1,3,3,2,72,9
17T0877,429834,434409,2,1,29/07/2014,1413,2,1,1,1,1,3,1,38,9
17T1188,431878,435478,2,1,29/07/2014,1652,6,1,1,1,1,3,1,22,9
17T1202,430422,433964,2,1,29/07/2014,1700,6,1,1,1,1,3,2,41,9
17T1370,426347,437795,2,1,29/07/2014,1820,6,1,1,1,1,3,1,41,5
17T1602,429935,433609,1,1,29/07/2014,1657,6,1,1,1,2,2,2,73,11
17U0796,430942,433310,5,1,30/07/2014,1345,6,1,1,1,1,3,2,27,9
17U1007,427178,435267,2,1,30/07/2014,1541,6,1,1,1,2,3,2,78,11
17U1019,427435,432841,3,1,30/07/2014,1545,6,1,1,1,1,3,1,21,9
17U1105,429456,434905,2,1,30/07/2014,1634,3,1,1,1,1,3,1,19,9
17U1575,424017,437717,2,1,30/07/2014,2017,3,1,1,1,1,3,1,17,3
17V0368,424525,437059,2,1,31/07/2014,905,3,1,1,1,1,2,1,41,1
17V0436,439873,449526,1,1,31/07/2014,950,6,1,1,1,3,3,1,42,9
17V1027,427144,433521,2,1,31/07/2014,1555,6,1,1,1,1,3,1,43,9
1810351,432381,437413,2,1,01/08/2014,850,6,1,1,1,1,3,1,40,9
1811185,433448,434055,1,1,01/08/2014,1700,3,1,1,1,1,3,1,56,4
1811255,434875,435130,2,1,01/08/2014,1730,6,1,1,1,1,3,1,41,9
1811400,427817,430603,2,2,01/08/2014,1900,3,2,1,1,2,3,2,36,9
1811400,427817,430603,2,2,01/08/2014,1900,3,2,1,1,1,3,1,38,9
1811677,435683,434490,2,4,01/08/2014,2200,6,2,4,1,1,3,1,62,9
1811677,435683,434490,2,4,01/08/2014,2200,6,2,4,1,1,3,1,18,9
1811677,435683,434490,2,4,01/08/2014,2200,6,2,4,1,2,3,2,20,9
1811677,435683,434490,2,4,01/08/2014,2200,6,2,4,1,2,3,1,18,9
1811797,422583,427879,2,2,01/08/2014,2315,3,2,4,1,1,1,2,28,9
1811797,422583,427879,2,2,01/08/2014,2315,3,2,4,1,1,2,1,63,19
1820288,423606,435483,2,1,02/08/2014,400,4,2,4,1,2,3,2,22,9
1820425,429313,423384,1,1,02/08/2014,800,6,2,1,1,1,3,2,22,9
1820538,431352,433947,2,1,02/08/2014,940,6,1,1,1,2,2,2,57,11
1820885,430437,431155,2,1,02/08/2014,1335,6,1,1,1,1,3,2,54,9
1821053,436239,434624,2,1,02/08/2014,1400,6,1,1,1,1,3,1,50,9
1821280,434720,437617,2,3,02/08/2014,1733,6,1,1,1,1,3,1,32,9
1821280,434720,437617,2,3,02/08/2014,1733,6,1,1,1,1,3,1,20,9
1821280,434720,437617,2,3,02/08/2014,1733,6,1,1,1,2,3,1,15,9
1821432,431779,435552,2,1,02/08/2014,1845,3,1,1,1,1,3,2,41,9
1821496,440025,432373,3,1,02/08/2014,1330,3,1,1,1,1,3,1,20,9
1821608,429375,434948,1,1,02/08/2014,2041,3,1,1,1,3,3,2,21,9
1830367,426114,438117,2,1,03/08/2014,643,3,1,1,1,1,3,1,20,1
1830932,433741,433739,1,1,03/08/2014,1520,6,1,1,1,3,3,1,2,9
1840302,428718,435612,2,1,04/08/2014,850,3,1,1,1,1,3,2,32,1
1840434,428390,427784,2,1,04/08/2014,1445,4,1,1,1,1,3,1,20,9
1840584,427065,433097,1,1,04/08/2014,1214,4,1,1,1,3,3,1,48,9
1840955,435387,440297,2,1,04/08/2014,1545,6,1,1,1,1,3,1,57,3
1841236,433823,434050,3,1,18/07/2014,2000,3,1,1,1,1,3,2,36,9
1841276,430705,434997,2,1,04/08/2014,1838,3,1,1,1,1,3,2,49,9
1850701,428081,433548,2,1,05/08/2014,1333,3,1,1,1,1,3,1,30,4
1851416,430081,433864,2,1,05/08/2014,1928,6,1,1,1,2,3,1,29,11
1860189,429946,434287,1,1,06/08/2014,445,3,2,1,1,1,3,1,30,19
1860230,430735,435035,3,2,06/08/2014,725,6,2,1,1,1,3,1,24,9
1860230,430735,435035,3,2,06/08/2014,725,6,2,1,1,1,3,2,33,9
1860748,425542,439985,2,2,06/08/2014,1320,6,1,1,1,1,3,2,86,9
1860748,425542,439985,2,2,06/08/2014,1320,6,1,1,1,1,3,1,52,9
1860992,435356,445139,2,1,06/08/2014,1543,3,1,1,1,1,3,1,26,21
1861193,432276,434579,1,1,06/08/2014,1705,6,1,1,1,3,3,1,22,9
1861255,427740,431656,2,1,31/07/2014,1744,3,1,1,1,2,3,2,20,9
1861285,430153,430986,2,1,06/08/2014,1800,6,1,1,1,1,2,1,41,3
1861406,420916,434427,2,1,06/08/2014,1900,3,1,1,1,1,3,1,39,1
1870357,430839,434003,2,2,08/08/2014,842,3,1,1,1,1,3,1,31,8
1870357,430839,434003,2,2,08/08/2014,842,3,1,1,1,2,3,2,39,8
1870432,431476,425807,2,1,07/08/2014,945,6,1,1,1,1,3,1,13,1
1870989,432458,438761,2,1,07/08/2014,1459,6,1,1,1,1,2,2,22,9
1871347,434483,433708,1,1,07/08/2014,1615,4,1,1,1,2,3,1,53,11
1881051,430037,431028,2,1,08/08/2014,1500,3,1,1,1,1,3,1,30,1
1881198,431519,434301,2,1,08/08/2014,1630,6,2,1,2,1,3,1,53,1
1881271,433147,426329,4,1,08/08/2014,1700,3,1,1,1,1,3,1,27,1
1881771,430089,431277,2,1,08/08/2014,2033,3,1,1,1,1,3,1,43,9
1881805,437415,429563,2,2,08/08/2014,2048,3,1,1,1,1,3,1,54,9
1881805,437415,429563,2,2,08/08/2014,2048,3,1,1,1,2,3,1,20,9
1890399,429370,433734,2,1,09/08/2014,715,2,1,1,1,1,3,1,52,9
1890403,429381,433751,2,1,09/08/2014,717,2,1,1,1,1,3,1,38,9
1890689,440437,446443,3,1,09/08/2014,1151,2,1,1,1,2,3,1,20,9
1891263,430295,433732,2,1,09/08/2014,1710,6,1,1,1,1,3,1,49,1
1891274,426446,426745,2,1,09/08/2014,1715,3,1,1,1,1,3,1,17,9
1891955,431582,426418,3,1,09/08/2014,2310,1,1,4,1,2,3,2,24,9
18A0719,432064,433576,2,2,10/08/2014,1738,3,1,1,1,2,3,1,6,9
18A0719,432064,433576,2,2,10/08/2014,1738,3,1,1,1,2,3,1,6,9
18A0742,433053,427622,2,1,10/08/2014,1235,3,2,1,2,1,3,1,30,3
18A0775,431563,434362,2,1,06/08/2014,1430,6,1,1,1,1,3,1,20,1
18A0801,422482,433126,1,2,10/08/2014,1315,6,2,1,5,2,3,2,40,11
18A0801,422482,433126,1,2,10/08/2014,1315,6,2,1,5,2,3,2,60,11
18A1234,439108,439223,1,1,10/08/2014,1820,3,2,1,2,1,3,1,28,9
18A1256,433176,433834,2,1,10/08/2014,1834,6,1,1,1,1,3,2,22,9
18A1305,435908,435358,2,3,10/08/2014,1904,6,2,1,2,1,3,1,20,9
18A1305,435908,435358,2,3,10/08/2014,1904,6,2,1,2,2,2,1,15,9
18A1305,435908,435358,2,3,10/08/2014,1904,6,2,1,2,2,3,1,16,9
18A1325,429884,427007,2,2,10/08/2014,1915,6,1,1,1,2,3,2,44,9
18A1325,429884,427007,2,2,10/08/2014,1915,6,1,1,1,2,3,2,20,9
18A1411,435975,435456,2,2,10/08/2014,2015,3,1,4,1,1,3,2,30,9
18A1411,435975,435456,2,2,10/08/2014,2015,3,1,4,1,2,3,2,25,9
18A1516,431500,433966,2,1,10/08/2014,2134,6,2,4,2,1,3,1,31,9
18A1578,420137,434172,2,1,10/08/2014,2209,3,2,4,5,1,3,1,46,9
18A1643,430785,433439,1,1,10/08/2014,2302,3,2,4,5,3,1,1,48,11
18B0242,425951,429194,3,4,11/08/2014,830,1,2,1,1,1,3,1,34,9
18B0242,425951,429194,3,4,11/08/2014,830,1,2,1,1,1,3,1,26,9
18B0242,425951,429194,3,4,11/08/2014,830,1,2,1,1,1,3,2,48,9
18B0242,425951,429194,3,4,11/08/2014,830,1,2,1,1,2,3,2,25,9
18B0642,429426,440836,2,1,11/08/2014,1330,6,1,1,1,1,2,1,86,9
18B0651,430619,438177,1,1,10/08/2014,1040,6,2,1,2,3,3,2,76,9
18B0891,428603,432808,2,2,11/08/2014,1610,3,1,1,1,1,3,1,27,9
18B0891,428603,432808,2,2,11/08/2014,1610,3,1,1,1,1,3,1,54,9
18B1161,423739,431611,2,1,11/08/2014,1753,6,2,1,5,1,2,1,48,9
18B1248,429840,444906,1,1,11/08/2014,1851,6,1,1,1,1,3,1,42,1
18C0066,431402,435025,1,5,12/08/2014,109,6,2,4,1,1,3,2,31,9
18C0066,431402,435025,1,5,12/08/2014,109,6,2,4,1,2,3,2,6,9
18C0066,431402,435025,1,5,12/08/2014,109,6,2,4,1,2,3,1,19,9
18C0066,431402,435025,1,5,12/08/2014,109,6,2,4,1,2,3,2,23,9
18C0066,431402,435025,1,5,12/08/2014,109,6,2,4,1,2,3,2,21,9
18C0506,429819,435734,1,1,12/08/2014,1159,6,1,1,1,3,3,2,29,9
18C0922,434956,438010,1,1,11/08/2014,1500,6,1,1,1,2,3,2,62,11
18C1569,430214,434922,2,4,12/08/2014,2219,6,1,4,1,2,3,1,24,9
18C1569,430214,434922,2,4,12/08/2014,2219,6,1,4,1,2,3,1,21,9
18C1569,430214,434922,2,4,12/08/2014,2219,6,1,4,1,2,3,1,22,9
18C1569,430214,434922,2,4,12/08/2014,2219,6,1,4,1,2,3,1,21,9
18D0216,435908,425854,2,1,13/08/2014,735,1,1,1,1,1,3,2,45,9
18D0762,434674,441256,2,3,13/08/2014,1400,6,1,1,1,1,3,1,75,9
18D0762,434674,441256,2,3,13/08/2014,1400,6,1,1,1,1,3,1,67,9
18D0762,434674,441256,2,3,13/08/2014,1400,6,1,1,1,2,3,2,61,9
18D0991,425172,440030,2,3,13/08/2014,1610,6,1,1,1,1,2,1,81,9
18D0991,425172,440030,2,3,13/08/2014,1610,6,1,1,1,2,2,2,80,9
18D0991,425172,440030,2,3,13/08/2014,1610,6,1,1,1,2,2,2,77,9
18D1478,435141,438714,2,1,13/08/2014,2020,3,1,1,1,1,2,1,22,5
18E0991,428115,426282,2,1,14/08/2014,1627,3,2,1,3,1,3,2,23,9
18E1354,430050,430150,2,2,14/08/2014,1920,6,2,1,2,1,3,1,32,9
18E1354,430050,430150,2,2,14/08/2014,1920,6,2,1,2,2,3,1,32,9
18F0516,426461,428364,2,1,15/08/2014,1113,6,1,1,1,1,3,1,17,9
18F0617,432623,432440,3,1,15/08/2014,1210,3,2,1,1,1,3,1,74,9
18F0772,432282,434559,1,1,15/08/2014,1332,6,2,1,2,3,2,2,22,9
18F0872,443330,435489,2,1,15/08/2014,1430,6,2,1,2,2,3,2,35,9
18F0936,422675,433532,2,1,15/08/2014,1512,6,2,1,2,1,3,1,16,2
18G0468,422168,433963,2,1,16/08/2014,856,3,1,1,1,1,3,1,33,9
18G0562,425698,434796,2,2,16/08/2014,1035,6,1,1,1,1,2,1,25,3
18G0562,425698,434796,2,2,16/08/2014,1035,6,1,1,1,1,3,1,17,19
18G0660,434748,429095,1,3,14/08/2014,945,3,1,1,1,2,3,2,28,11
18G0660,434748,429095,1,3,14/08/2014,945,3,1,1,1,2,3,2,45,11
18G0660,434748,429095,1,3,14/08/2014,945,3,1,1,1,2,3,2,65,11
18G1385,431473,434333,1,1,16/08/2014,1923,6,1,1,1,3,2,1,8,9
18G1706,430427,433460,2,1,16/08/2014,2215,6,2,4,2,1,3,1,49,8
18H1686,434132,428737,4,2,17/08/2014,2350,6,2,4,1,1,3,1,17,9
18H1686,434132,428737,4,2,17/08/2014,2350,6,2,4,1,2,3,2,15,9
18I0955,438547,430136,2,1,18/08/2014,1600,6,1,1,1,1,2,1,18,4
18J0464,432530,433820,2,1,19/08/2014,1125,6,1,1,1,3,3,2,24,9
18J1121,429840,432965,2,1,19/08/2014,1730,6,1,1,1,1,3,1,38,1
18J1168,428647,432475,2,1,19/08/2014,1800,3,1,1,1,1,3,2,35,9
18J1198,433029,437109,2,1,19/08/2014,1809,6,1,1,1,2,3,2,4,9
18J1274,428993,426407,2,2,19/08/2014,1840,1,1,1,1,1,3,2,34,9
18J1274,428993,426407,2,2,19/08/2014,1840,1,1,1,1,2,3,2,5,9
18J1454,418248,445865,2,1,19/08/2014,2030,3,2,4,2,1,3,1,43,1
18J1471,418070,442595,2,1,19/08/2014,2041,3,2,4,2,1,2,1,53,1
18K0292,430476,432850,2,1,20/08/2014,815,6,1,1,1,1,3,1,30,1
18K0366,436136,436429,1,1,20/08/2014,745,6,1,1,1,3,3,1,28,9
18K0457,428960,433616,3,1,20/08/2014,1057,3,1,1,1,1,3,2,37,9
18K0947,429858,433787,1,1,20/08/2014,1535,6,1,1,1,3,3,2,27,11
18K1342,426062,427378,2,2,20/08/2014,1848,6,1,1,1,1,3,2,18,9
18K1342,426062,427378,2,2,20/08/2014,1848,6,1,1,1,2,3,2,8,9
18K1413,430958,435789,2,4,20/08/2014,1928,6,1,1,1,2,3,2,23,9
18K1413,430958,435789,2,4,20/08/2014,1928,6,1,1,1,2,3,1,17,9
18K1413,430958,435789,2,4,20/08/2014,1928,6,1,1,1,2,3,1,17,9
18K1413,430958,435789,2,4,20/08/2014,1928,6,1,1,1,2,3,2,26,9
18K1414,430759,431185,1,1,20/08/2014,1925,6,1,1,1,3,3,2,52,9
18K1418,429969,433278,2,1,20/08/2014,1905,6,1,1,1,1,2,1,44,1
18L0031,435252,439090,2,1,21/08/2014,5,3,1,6,1,1,3,1,72,9
18L0520,434455,433702,2,1,21/08/2014,1155,4,1,1,1,1,3,1,30,1
18L0804,430739,436812,2,1,21/08/2014,1445,6,1,1,1,3,2,2,31,9
18L1186,427765,430740,2,2,21/08/2014,1752,3,2,1,2,1,3,1,25,9
18L1186,427765,430740,2,2,21/08/2014,1752,3,2,1,2,1,2,1,28,19
18M0174,429843,444772,2,2,22/08/2014,640,6,1,1,1,1,3,2,19,9
18M0174,429843,444772,2,2,22/08/2014,640,6,1,1,1,2,3,2,23,9
18M0179,439352,432411,2,1,22/08/2014,640,3,1,1,1,2,3,2,46,9
18M0442,439395,430805,2,1,22/08/2014,1110,6,1,1,1,1,1,1,43,5
18M0899,429919,431260,2,3,22/08/2014,1539,6,2,1,1,1,3,1,62,9
18M0899,429919,431260,2,3,22/08/2014,1539,6,2,1,1,2,3,2,18,9
18M0899,429919,431260,2,3,22/08/2014,1539,6,2,1,1,2,3,1,12,9
18M1057,436179,434466,2,1,22/08/2014,1635,3,1,1,1,1,2,1,47,1
18M1274,430928,428718,2,1,22/08/2014,1550,6,1,1,1,1,3,1,18,3
18N0484,427061,433483,1,1,23/08/2014,900,6,1,1,1,3,3,2,51,9
18N0678,427188,433582,5,1,23/08/2014,1125,6,1,1,1,2,3,2,25,9
18N0871,440030,439604,1,1,23/08/2014,1230,3,1,1,1,3,3,1,26,8
18N1023,427065,433102,2,1,23/08/2014,1500,6,1,1,1,1,2,2,59,9
18N1357,427965,434590,2,1,23/08/2014,1830,6,1,1,1,1,3,2,36,1
18N1368,430155,430974,2,1,23/08/2014,1845,6,1,1,1,1,3,1,29,9
18O0651,425280,435870,2,1,24/08/2014,1145,6,1,1,1,1,2,1,55,1
18O0818,425229,432997,2,2,24/08/2014,1315,3,1,1,1,1,3,1,23,9
18O0818,425229,432997,2,2,24/08/2014,1315,3,1,1,1,2,3,2,23,9
18O0862,431171,440732,2,1,24/08/2014,1345,3,1,1,1,1,3,1,34,3
18O0873,432427,435565,1,1,24/08/2014,1404,6,1,1,1,3,3,1,3,9
18O1033,428836,436577,2,2,24/08/2014,1532,6,1,1,1,2,3,2,19,9
18O1033,428836,436577,2,2,24/08/2014,1532,6,1,1,1,1,3,1,52,9
18O1086,433885,427674,1,1,24/08/2014,1615,6,1,1,1,1,3,2,80,9
18P0008,426385,435434,2,5,25/08/2014,1,3,1,4,1,1,3,1,34,9
18P0008,426385,435434,2,5,25/08/2014,1,3,1,4,1,2,3,1,20,9
18P0008,426385,435434,2,5,25/08/2014,1,3,1,4,1,2,3,1,19,9
18P0008,426385,435434,2,5,25/08/2014,1,3,1,4,1,2,3,1,25,9
18P0008,426385,435434,2,5,25/08/2014,1,3,1,4,1,2,3,1,21,9
18P0598,422950,443097,2,2,25/08/2014,1131,3,1,1,1,2,3,1,2,9
18P0598,422950,443097,2,2,25/08/2014,1131,3,1,1,1,2,3,1,17,9
18P0791,430697,427105,2,1,25/08/2014,1350,6,2,1,1,1,3,1,19,3
18P0881,432861,435106,2,1,25/08/2014,1000,6,1,1,1,1,3,1,30,9
18P0943,431417,434821,2,1,25/08/2014,1530,6,1,1,1,1,3,1,30,9
18P1446,429422,433860,2,4,25/08/2014,2133,2,1,4,1,1,3,2,41,9
18P1446,429422,433860,2,4,25/08/2014,2133,2,1,4,1,2,3,2,17,9
18P1446,429422,433860,2,4,25/08/2014,2133,2,1,4,1,2,3,2,10,9
18P1446,429422,433860,2,4,25/08/2014,2133,2,1,4,1,2,3,2,18,9
18Q0013,430343,435927,2,1,26/08/2014,10,3,1,4,1,1,3,1,30,9
18Q0076,429715,432140,1,1,26/08/2014,220,1,2,4,2,3,2,2,63,9
18Q0413,434487,428197,1,1,26/08/2014,1048,6,1,1,1,3,3,1,85,9
18Q0550,442243,442309,1,1,24/08/2014,20,6,1,6,1,3,3,2,23,9
18Q0822,426714,433863,2,1,26/08/2014,1455,3,1,1,1,1,3,1,27,3
18Q0935,422716,434061,2,4,26/08/2014,1600,3,1,1,1,2,3,2,51,9
18Q0935,422716,434061,2,4,26/08/2014,1600,3,1,1,1,2,3,1,31,19
18Q0935,422716,434061,2,4,26/08/2014,1600,3,1,1,1,2,3,1,32,19
18Q0935,422716,434061,2,4,26/08/2014,1600,3,1,1,1,2,3,1,21,19
18Q0947,424590,437118,2,1,26/08/2014,1600,6,1,1,1,1,3,2,31,9
18Q1494,427471,434927,1,1,26/08/2014,2100,6,1,4,1,3,3,1,19,9
18R0493,426305,433333,2,3,27/08/2014,1144,6,1,1,1,1,3,1,24,9
18R0493,426305,433333,2,3,27/08/2014,1144,6,1,1,1,1,3,1,46,9
18R0493,426305,433333,2,3,27/08/2014,1144,6,1,1,1,2,3,1,41,9
18R1367,427136,434788,2,1,27/08/2014,1715,3,1,1,1,1,3,1,25,1
18R1376,433473,435955,1,1,27/08/2014,2021,6,1,4,1,3,3,1,17,9
18S0188,429371,440834,1,1,28/08/2014,455,6,2,4,2,1,3,2,20,9
18S0227,432093,425658,2,1,28/08/2014,633,1,1,1,1,1,3,1,34,9
18S0397,431081,433150,2,1,28/08/2014,948,6,1,1,1,1,2,1,27,1
18S0695,436386,428375,2,1,28/08/2014,1302,3,1,1,1,1,3,1,30,3
18S1245,430806,433260,2,2,28/08/2014,1733,6,1,1,1,1,3,1,61,9
18S1245,430806,433260,2,2,28/08/2014,1733,6,1,1,1,1,3,2,35,9
18S1491,422027,436490,2,3,28/08/2014,1944,3,1,1,1,1,3,1,45,9
18S1491,422027,436490,2,3,28/08/2014,1944,3,1,1,1,1,3,1,50,8
18S1491,422027,436490,2,3,28/08/2014,1944,3,1,1,1,2,3,1,29,8
18T0545,433147,426330,1,1,29/08/2014,1138,3,1,1,1,2,3,2,63,11
18T0776,433154,435249,2,4,29/08/2014,1355,6,1,1,1,1,3,2,56,9
18T0776,433154,435249,2,4,29/08/2014,1355,6,1,1,1,2,3,1,13,9
18T0776,433154,435249,2,4,29/08/2014,1355,6,1,1,1,2,3,1,13,9
18T0776,433154,435249,2,4,29/08/2014,1355,6,1,1,1,2,3,1,13,9
18T0897,430632,432469,2,1,29/08/2014,1511,6,1,1,1,1,3,1,50,4
18T0938,431380,434758,2,1,29/08/2014,1530,6,1,1,1,1,3,2,30,9
18T1289,439263,439267,1,1,29/08/2014,1826,3,2,1,1,1,3,1,21,9
18T1736,429283,433483,1,1,29/08/2014,2314,6,2,4,2,1,3,1,70,9
18U0428,432713,427659,2,2,30/08/2014,837,6,1,1,1,2,3,2,50,9
18U0428,432713,427659,2,2,30/08/2014,837,6,1,1,1,2,3,2,17,9
18U0740,432623,432441,2,1,30/08/2014,1310,6,1,1,1,2,3,1,39,9
18U1057,427822,433358,1,2,30/08/2014,1736,6,1,1,1,1,3,1,25,9
18U1057,427822,433358,1,2,30/08/2014,1736,6,1,1,1,2,3,1,21,9
18U1077,426031,438091,2,1,30/08/2014,1625,3,1,1,1,1,3,2,27,9
18U1353,431125,440569,2,1,30/08/2014,1917,3,1,1,1,1,3,2,21,9
18V0571,427003,440071,2,1,31/08/2014,1037,3,1,1,1,1,3,1,68,5
18V0951,432464,435218,2,1,31/08/2014,1458,6,1,1,1,1,2,1,20,97
18V1031,426544,427014,2,1,31/08/2014,1031,6,1,1,1,1,3,2,44,9
18V1099,427575,434541,2,1,31/08/2014,1644,3,1,1,1,1,3,1,14,1
18V1145,430103,437886,2,1,31/08/2014,1845,3,1,1,1,1,3,1,26,1
18V1388,433273,436342,1,1,31/08/2014,2006,6,1,1,1,1,3,1,38,19
1910540,428719,437082,3,1,01/09/2014,1055,4,1,1,1,1,3,2,58,9
1910767,432175,438849,2,2,01/09/2014,1325,6,1,1,1,2,3,1,89,8
1910767,432175,438849,2,2,01/09/2014,1325,6,1,1,1,2,3,2,97,8
1911082,433118,434023,2,2,01/09/2014,1410,3,1,1,1,2,3,2,6,11
1911082,433118,434023,2,2,01/09/2014,1410,3,1,1,1,2,3,2,56,11
